ID,Type,SKU,Slug,Name,Published,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Categories,Images,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: source_catalog,Meta: source_catalog_pages,Meta: source_validation,Meta: official_sku_raw,Meta: tsw_match_status,Meta: tsw_name_mismatch
,simple,8072TT,tapetech-72-box-handle-8072tt,"TapeTech 72"" Box Handle",1,visible,"TapeTech 72"" Flat Box Handle TapeTech Flat Box Handles utilize the traditional brake pin and plate design, and braking angle is limited to the pie shaped surface.","TapeTech 72"" Flat Box Handle TapeTech Flat Box Handles utilize the traditional brake pin and plate design, and braking angle is limited to the pie shaped surface. Handle is constructed of anodized aluminum tubing, and cast aluminum ends. The Finishing Box Handles attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Perfect For High Work, Ceilings, and High Headers Adjustable Ball For Greater Control and Grip 3/4"" Diameter Handle Fits Every Major Brand Flat Box TapeTech Columbia Drywall Master BlueLine NorthStar Premier 5 Year TapeTech Warranty",249.0,,taxable,1,Drywall Finishing Tools > TapeTech > Box Handles,"https://www.shopamestools.com/Item_Images_AMES/17348_media_1.jpg, https://www.shopamestools.com/Item_Images_AMES/17348_media_2.jpg, https://www.shopamestools.com/Item_Images_AMES/17348_media_3.jpg, https://www.shopamestools.com/Item_Images_AMES/17348_media_4.jpg, https://www.shopamestools.com/Item_Images_AMES/17348_media_5.jpg, https://tapetech.com/wp-content/uploads/2025/07/17348_media_1.jpg, https://tapetech.com/wp-content/uploads/2025/07/17348_media_2.jpg, https://tapetech.com/wp-content/uploads/2025/07/17348_media_3.jpg, https://tapetech.com/wp-content/uploads/2025/07/17348_media_4.jpg, https://tapetech.com/wp-content/uploads/2025/07/17348_media_5.jpg",TapeTech,Official Section,Box Handles,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,32,sku_found_in_pdf_text,8072TT,matched,1
,simple,8134TT,tapetech-34-easyfinish-handle-8134tt,"TapeTech 34"" EasyFinish Handle",1,visible,"TapeTech 34"" EasyFinish® Box Handle Attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish.","TapeTech 34"" EasyFinish® Box Handle Attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Incorporating an ergonomic, bent handle design they provide increased leverage with less effort. The EasyFinish® handles are highly recommended for use with the TapeTech Power Assist™ Finishing Boxes as the bent handle helps to activate the Power Assist™ mechanism. Perfect For Wall Work, Butt Joints, and Tight Areas Easier To Use On Ceilings 3/4"" Diameter Handle Fits Every Major Brand Flat Box TapeTech Columbia Drywall Master BlueLine NorthStar Premier 5 Year TapeTech Warranty",259.0,,taxable,1,Drywall Finishing Tools > TapeTech > Box Handles,"https://www.shopamestools.com/Item_Images_AMES/10031_media_1.jpg, https://www.shopamestools.com/Item_Images_AMES/10031_media_2.jpg, https://www.shopamestools.com/Item_Images_AMES/10031_media_3.jpg, https://www.shopamestools.com/Item_Images_AMES/10031_media_4.jpg, https://www.shopamestools.com/Item_Images_AMES/10031_media_5.jpg, https://tapetech.com/wp-content/uploads/2023/10/8134TT_hz.jpg, https://tapetech.com/wp-content/uploads/2022/06/8134TT_03.jpg",TapeTech,Official Section,Box Handles,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,32,sku_found_in_pdf_text,8134TT,missing_in_tsw,
,simple,8142TT,tapetech-42-easyfinish-handle-8142tt,"TapeTech 42"" EasyFinish Handle",1,visible,"TapeTech 42"" EasyFinish® Box Handle Attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish.","TapeTech 42"" EasyFinish® Box Handle Attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Incorporating an ergonomic, bent handle design they provide increased leverage with less effort. The EasyFinish® handles are highly recommended for use with the TapeTech Power Assist™ Finishing Boxes as the bent handle helps to activate the Power Assist™ mechanism. Perfect For Wall Work, Butt Joints, and Lower Ceilings Easier To Use On Ceilings 3/4"" Diameter Handle Fits Every Major Brand Flat Box TapeTech Columbia Drywall Master BlueLine NorthStar Premier 5 Year TapeTech Warranty",269.0,,taxable,1,Drywall Finishing Tools > TapeTech > Box Handles,"https://www.shopamestools.com/Item_Images_AMES/10032_media_1.jpg, https://www.shopamestools.com/Item_Images_AMES/10032_media_2.jpg, https://www.shopamestools.com/Item_Images_AMES/10032_media_3.jpg, https://www.shopamestools.com/Item_Images_AMES/10032_media_4.jpg, https://www.shopamestools.com/Item_Images_AMES/10032_media_5.jpg, https://tapetech.com/wp-content/uploads/2023/10/8142TT_hz.jpg, https://tapetech.com/wp-content/uploads/2022/06/8142TT_03.jpg",TapeTech,Official Section,Box Handles,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,32,sku_found_in_pdf_text,8142TT,matched,1
,simple,8154TT,tapetech-54-easyfinish-handle-8154tt,"TapeTech 54"" EasyFinish Handle",1,visible,"TapeTech 54"" EasyFinish® Box Handle Attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish.","TapeTech 54"" EasyFinish® Box Handle Attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Incorporating an ergonomic, bent handle design they provide increased leverage with less effort. The EasyFinish® handles are highly recommended for use with the TapeTech Power Assist™ Finishing Boxes as the bent handle helps to activate the Power Assist™ mechanism. Perfect For Headers and Ceilings Easier To Use On Ceilings 3/4"" Diameter Handle Fits Every Major Brand Flat Box TapeTech Columbia Drywall Master BlueLine NorthStar Premier 5 Year TapeTech Warranty",279.0,,taxable,1,Drywall Finishing Tools > TapeTech > Box Handles,"https://www.shopamestools.com/Item_Images_AMES/10033_media_1.jpg, https://www.shopamestools.com/Item_Images_AMES/10033_media_2.jpg, https://www.shopamestools.com/Item_Images_AMES/10033_media_3.jpg, https://www.shopamestools.com/Item_Images_AMES/10033_media_4.jpg, https://www.shopamestools.com/Item_Images_AMES/10033_media_5.jpg, https://tapetech.com/wp-content/uploads/2023/10/8154TT_hz.jpg, https://tapetech.com/wp-content/uploads/2022/06/8154TT_03.jpg",TapeTech,Official Section,Box Handles,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,32,sku_found_in_pdf_text,8154TT,missing_in_tsw,
,simple,8172TT,tapetech-72-easyfinish-handle-8172tt,"TapeTech 72"" EasyFinish Handle",1,visible,"TapeTech 72"" EasyFinish® Box Handle Attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish.","TapeTech 72"" EasyFinish® Box Handle Attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Incorporating an ergonomic, bent handle design they provide increased leverage with less effort. The EasyFinish® handles are highly recommended for use with the TapeTech Power Assist™ Finishing Boxes as the bent handle helps to activate the Power Assist™ mechanism. Perfect For Headers and Higher Ceilings Easier To Use On Ceilings 3/4"" Diameter Handle Fits Every Major Brand Flat Box TapeTech Columbia Drywall Master BlueLine NorthStar Premier 5 Year TapeTech Warranty",289.0,,taxable,1,Drywall Finishing Tools > TapeTech > Box Handles,"https://www.shopamestools.com/Item_Images_AMES/10034_media_1.jpg, https://www.shopamestools.com/Item_Images_AMES/10034_media_2.jpg, https://www.shopamestools.com/Item_Images_AMES/10034_media_3.jpg, https://www.shopamestools.com/Item_Images_AMES/10034_media_4.jpg, https://www.shopamestools.com/Item_Images_AMES/10034_media_5.jpg, https://tapetech.com/wp-content/uploads/2023/10/8172TT_hz.jpg, https://tapetech.com/wp-content/uploads/2022/06/8172TT_03.jpg",TapeTech,Official Section,Box Handles,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,32,sku_found_in_pdf_text,8172TT,missing_in_tsw,
,simple,85T,tapetech-gooseneck-85t,TapeTech Gooseneck,1,visible,The TapeTech 85T Gooseneck Adapter can be used with the TapeTech 72TT/73TT/76TT loading pumps to fill your automatic taper.,"The TapeTech 85T Gooseneck Adapter can be used with the TapeTech 72TT/73TT/76TT loading pumps to fill your automatic taper. It features an integrated foot to improve stability, and has a heavy duty build for years of service.",105.0,,taxable,1,Drywall Finishing Tools > TapeTech > Pumps,"https://www.shopamestools.com/Item_Images_AMES/12197_TapeTechGooseneck_001.jpg, https://tapetech.com/wp-content/uploads/2022/06/85T-1.jpg, https://tapetech.com/wp-content/uploads/2022/06/85T_10.jpg, https://tapetech.com/wp-content/uploads/2022/06/85T_11.jpg, https://tapetech.com/wp-content/uploads/2022/06/85T_12.jpg",TapeTech,Official Section,Pumps,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,13,sku_found_in_pdf_text,85T,missing_in_tsw,
,simple,85XLTT,tapetech-gooseneck-85xltt,TapeTech Gooseneck,1,visible,TapeTech Extra Long Gooseneck for 76XLTT Pump,TapeTech Extra Long Gooseneck for 76XLTT Pump,199.0,,taxable,1,Drywall Finishing Tools > TapeTech > Pumps,"https://www.shopamestools.com/Item_Images_AMES/14477_media_1.jpg, https://www.shopamestools.com/Item_Images_AMES/14477_media_2.jpg, https://www.shopamestools.com/Item_Images_AMES/14477_media_3.jpg, https://tapetech.com/wp-content/uploads/2022/06/85XLTT-1.jpg, https://tapetech.com/wp-content/uploads/2022/06/85XLTT_03.jpg, https://tapetech.com/wp-content/uploads/2022/06/76XLTT_85XLTT.jpg",TapeTech,Official Section,Pumps,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,13,sku_found_in_pdf_text,85XLTT,matched,1
,simple,88TTE,tapetech-box-xtender-handle-88tte,TapeTech Box XTender Handle,1,visible,TapeTech Xtender Flat Box Handle 88TTE Attaches to any of the TapeTech or major brand Finishing Boxes and provides control to cleanly sweep the boxes off the joint for a perfect finish.The TapeTech Xtender Handle is an.,"TapeTech Xtender Flat Box Handle 88TTE Attaches to any of the TapeTech or major brand Finishing Boxes and provides control to cleanly sweep the boxes off the joint for a perfect finish.The TapeTech Xtender Handle is an updated version of the original Concorde Xtender Handle. TapeTech integrated the Brake Anywhere design, and eliminated wear issues related to the pinch brake system. Extendable from 41""- 63"" Works with all Major Brand Finishing Boxes Handle is 1 1/4"" in diameter Brake Anywhere Design",378.0,,taxable,1,Drywall Finishing Tools > TapeTech > Box Handles,"https://www.shopamestools.com/Item_Images_AMES/7350_TapeTechXtenderFlatBoxHandle88TTE_001.jpg, https://www.shopamestools.com/Item_Images_AMES/7350_TapeTechXtenderFlatBoxHandle88TTE_002.jpg, https://www.shopamestools.com/Item_Images_AMES/7350_TapeTechXtenderFlatBoxHandle88TTE_003.jpg, https://www.shopamestools.com/Item_Images_AMES/7350_TapeTechXtenderFlatBoxHandle88TTE_004.jpg, https://www.shopamestools.com/Item_Images_AMES/7350_TapeTechXtenderFlatBoxHandle88TTE_005.jpg, https://tapetech.com/wp-content/uploads/2023/05/88TTE_Extended-1-e1698694984925.jpg, https://tapetech.com/wp-content/uploads/2023/05/88TTE_Extended-2.jpg, https://tapetech.com/wp-content/uploads/2023/05/88TTE_Extended-3.jpg, https://tapetech.com/wp-content/uploads/2022/06/88TTE_06.jpg",TapeTech,Official Section,Box Handles,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,32,sku_found_in_pdf_text,88TTE,matched,1
,simple,90T,tapetech-filler-adapter-90t,TapeTech Filler Adapter,1,visible,The TapeTech 90T Filler Adapter is a new and improved design with a single cast piece rather than a two piece design for extra durability.,"The TapeTech 90T Filler Adapter is a new and improved design with a single cast piece rather than a two piece design for extra durability. The filler attaches to the TapeTech 72TT, 73TT & 76TT EasyClean® Pumps to fill Corner Applicators, Nail Spotters and Flat, EasyClean® or Power Assist™ Finishing boxes with joint compound.",79.0,,taxable,1,Drywall Finishing Tools > TapeTech > Pumps,"https://www.shopamestools.com/Item_Images_AMES/12391_media_1.jpg, https://www.shopamestools.com/Item_Images_AMES/12391_media_2.jpg, https://tapetech.com/wp-content/uploads/2022/06/90T_02.jpg, https://tapetech.com/wp-content/uploads/2022/06/90T_03.jpg, https://tapetech.com/wp-content/uploads/2022/06/90T_10.jpg, https://tapetech.com/wp-content/uploads/2022/06/90T_11.jpg, https://tapetech.com/wp-content/uploads/2022/06/90T_12.jpg, https://tapetech.com/wp-content/uploads/2022/06/90T_13.jpg",TapeTech,Official Section,Pumps,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,13,sku_found_in_pdf_text,90T,missing_in_tsw,
,simple,ATX01TT,tapetech-automatic-taper-extension-atx01tt,TapeTech Automatic Taper Extension,1,visible,"TapeTech Automatic Taper Extension for 07TT Taper The TapeTech Automatic Taper Extension adds an extra 30"" or (76cm) to the TapeTech 07TT EasyClean® Automatic Taper.","TapeTech Automatic Taper Extension for 07TT Taper The TapeTech Automatic Taper Extension adds an extra 30"" or (76cm) to the TapeTech 07TT EasyClean® Automatic Taper. This Automatic Taper Extension quickly converts your standard TapeTech taper, without the use of additional tools or equipment, allowing you to reach higher joints. This extension provides its own control tube for advancing and cutting as well as an independent creaser wheel control lever. Reach higher with the TapeTech Automatic Taper Extension for the 07TT taper. *Note – This product is NOT compatible with the 07TT-C EasyClean® Carbon Fiber Automatic Taper.",399.0,,taxable,1,Drywall Finishing Tools > TapeTech > Tapers,"https://www.shopamestools.com/Item_Images_AMES/14516_media_1.jpg, https://www.shopamestools.com/Item_Images_AMES/14516_media_2.jpg, https://www.shopamestools.com/Item_Images_AMES/14516_media_3.jpg, https://www.shopamestools.com/Item_Images_AMES/14516_media_4.jpg, https://www.shopamestools.com/Item_Images_AMES/14516_media_5.jpg, https://tapetech.com/wp-content/uploads/2022/06/ATX01TT_02.jpg, https://tapetech.com/wp-content/uploads/2022/06/ATX01TT_03.jpg, https://tapetech.com/wp-content/uploads/2022/06/ATX01TT_04.jpg",TapeTech,Official Section,Tapers,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,15,sku_found_in_pdf_text,ATX01TT,missing_in_tsw,
