sku_code,product_title,variant_title,sales_price,cost_price,description,brand,upc_code,image_url,country_origin_code,weight_grams,product_id,min_reorder_level,quantity_to_reorder,max_reorder_level,width,depth,height,dimensions_unit,tax_rate,estimated_delivery,tags,product_properties,variant_options,tariff_code,qty_on_hand,total_qty,total_stock_value
72047,"TapeTech 4"" Premium Compound Roller 3 Pack",,41.99,,"TapeTech 4"" Compound Roller 3 Pack CROLL04CG3PK The TapeTech drywall joint compound rollers come in a pack of 3 and, are ideal for applying large amounts of dry...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/croll04cg3pk.webp,,,,,,,,,,,0,,TapeTech,MPN:CROLL04CG3PK,,,1,,
72040,"TapeTech 4"" Premium Compound Roller with Frame",,22.99,,"TapeTech 4"" Premium Compound Roller with Frame CROLL04CG TapeTech drywall joint compound rollers are ideal for applying large amounts of drywall compound on wal...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/croll04cg.webp,,,,,,,,,,,0,,TapeTech,MPN:CROLL04CG,,,1,,
15038,"TapeTech 4"" Premium Stainless Steel Joint Knife",,11.99,,"TapeTech 4"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/jk04sstt.webp,,,,,,,,,,,0,,TapeTech,MPN:JK04SSTT,,,1,,
18437,"TapeTech 4"" x 14"" 12 Grit Sanding Sheet 15pk",,41.99,,"TapeTech 4"" x 14"" Sanding Sheet 12 Grit 15pk ESANDSHEET12-04 TapeTech rasp sandpaper is designed and manufactured to provide professional results to any job.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/esandsheet12-04.webp,,,,,,,,,,,0,,TapeTech,MPN:ESANDSHEET12-04,,,1,,
18423,"TapeTech 4"" x 14"" EIFSAND Rasp",,24.99,,Perfect for achieving a quaility finish to your EIFS walls. The TapeTech hand sanding rasps can be used with pressure-sensitive adhesive (PSA) or with plain bac...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/esand0414.webp,,,,,,,,,,,0,,TapeTech,MPN:ESAND0414,,,1,,
18193,"TapeTech 4"" x 14"" Tungsten Carbide Claw Rasp",,83.00,,TapeTech EIFSand™ Tungsten Carbide EIFS Rasps provide a high removal rate and long life; more than 100 times longer than standard abrasive rasp paper!,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eraspserrated0414.webp,,,,,,,,,,,0,,TapeTech,MPN:ERASPSERRATED0414,,,1,,
18189,"TapeTech 4"" x 14"" Tungsten Carbide Rasp",,74.00,,TapeTech EIFSand™ Tungsten Carbide EIFS Rasps provide a high removal rate and long life; more than 100 times longer than standard abrasive rasp paper!,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/erasp0414.webp,,,,,,,,,,,0,,TapeTech,MPN:ERASP0414,,,1,,
18192,"TapeTech 4"" x 48"" Tungsten Carbide Rasp",,264.00,,TapeTech EIFSand™ Tungsten Carbide EIFS Rasps provide a high removal rate and long life; more than 100 times longer than standard abrasive rasp paper!,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/erasp0448.webp,,,,,,,,,,,0,,TapeTech,MPN:ERASP0448,,,1,,
18275,TapeTech 4' Aluminum Featheredge,,35.00,,"TapeTech featheredges are perfect for squaring up inside corners and smoothing stucco, EIFS or plaster.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ealfed48.webp,,,,,,,,,,,0,,TapeTech,MPN:EALFED48,,,1,,
18440,TapeTech 4' Magnesium Featheredge,,40.00,,"TapeTech featheredges are perfect for squaring up inside corners and smoothing stucco, EIFS or plaster.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/emagfed48.webp,,,,,,,,,,,0,,TapeTech,MPN:EMAGFED48,,,1,,
72020,TapeTech 4/5/6 Carbon Steel Joint Knife Kit,,54.99,,"TapeTech Carbon Steel Joint Knife Set TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72020.webp,,,,,,,,,,,0,,TapeTech,,,,1,,
72021,TapeTech 4/5/6 Stainless Steel Joint Knife Kit,,64.99,,"TapeTech Stainless Steel Joint Knife Set TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72021.webp,,,,,,,,,,,0,,TapeTech,,,,1,,
16557,"TapeTech 40"" PFK Replacement Blade 2/pk",,91.99,,"TapeTech 40"" Replacement Blade PFB40 2pk Get more out of every TapeTech Premium Finishing Knife by swapping your old blade with a new one and keep an extra spar...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/pfb40.webp,,,,,,,,,,,0,,TapeTech,MPN:PFB40,,,1,,
17989,"TapeTech 46"" Hard Utility Case",,169.99,,"TapeTech 46"" Hard Utility Case TTCASE46H 46″ hard case used to carry tools and accessories. Case is waterproof and lockable.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ttcase46h.webp,,,,,,,,,,,0,,TapeTech,MPN:TTCASE46H,,,1,,
12405,"TapeTech 47"" Continuous Flow Flat Box Handle CFS8047TT",,698.00,,"TapeTech 47"" Continuous Flow Flat Box Handle CFS8047TT The Bazooka Continuous Flow Finishing Box Handle features a new, ergonomic tear-drop shape that is easier...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/cfs8047tt.webp,,,,,,,,,,,0,,TapeTech,MPN:CFS8047TT,,,1,,
18935,"TapeTech 48"" Dual Serrated Edge Magnesium Darby with Knob & Rail",,63.99,,"TapeTech 48"" Dual Serrated Edge Magnesium Darby with Knob & Rail - EMAGDARBY48-SER TapeTech darbies quickly and efficiently smooth and compact plaster and stucc...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/emagdarby48-ser.webp,,,,,,,,,,,0,,TapeTech,MPN:EMAGDARBY48-SER,,,1,,
18887,"TapeTech 48"" Mineral Wool Shaver",,149.00,,TapeTech 48″ Mineral Wool Shaver Eliminate uneven mineral wool surfaces. Mineral Wool has great properties for EIFS applications – high insulation values and is...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/woolshave-48.webp,,,,,,,,,,,0,,TapeTech,MPN:WOOLSHAVE-48,,,1,,
16558,"TapeTech 48"" PFK Replacement Blade 2/pk",,104.99,,"TapeTech 48"" Replacement Blade PFB48 2pk Get more out of every TapeTech Premium Finishing Knife by swapping your old blade with a new one and keep an extra spar...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/pfb48.webp,,,,,,,,,,,0,,TapeTech,MPN:PFB48,,,1,,
18934,"TapeTech 48"" Smooth Edge Magnesium Darby with Knob & Rail",,49.99,,"TapeTech 48"" Smooth Edge Magnesium Darby with Knob & Rail - EMAGDARBY48-SM TapeTech darbies quickly and efficiently smooth and compact plaster and stucco surfac...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/emagdarby48-sm.webp,,,,,,,,,,,0,,TapeTech,MPN:EMAGDARBY48-SM,,,1,,
18433,TapeTech 5 Piece 90° Inside Corner Edger Set,,42.00,,"Contains one each of the inside corner trowel sizes - 0.5"", 0.75"", 1"", 1.5"", and 2"".",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/einset590.webp,,,,,,,,,,,0,,TapeTech,MPN:EINSET590,,,1,,
18434,TapeTech 5 Piece 90° Outside Corner Edger Set,,42.00,,"Contains one each of the outside corner trowel sizes - 0.5"", 0.75"", 1"", 1.5"", and 2"".",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eexset590.webp,,,,,,,,,,,0,,TapeTech,MPN:EEXSET590,,,1,,
18436,TapeTech 5 Piece Trowel & Square Ornamental Tool Set,,43.99,,"Set consists of one each Trowel and Square Ornamental tools in sizes 3/8"", 1/2"", 5/8"", 3/4"" and 1"".",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vornsqset05.webp,,,,,,,,,,,0,,TapeTech,MPN:VORNSQSET05,,,1,,
18453,"TapeTech 5"" (125mm) Rounded Corner Plaster Spatula",,12.99,,"TapeTech 5"" (125mm) Rounded Corner Plaster Spatula VSPAT05 TapeTech Rounded Corner Plaster Spatulas are ideal for mixing materials and tints, placing the materi...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vspat05.webp,,,,,,,,,,,0,,TapeTech,MPN:VSPAT05,,,1,,
15046,"TapeTech 5"" Premium Carbon Steel Joint Knife",,10.99,,"TapeTech 5"" Premium Carbon Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and tes...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/jk05cstt.webp,,,,,,,,,,,0,,TapeTech,MPN:JK05CSTT,,,1,,
15039,"TapeTech 5"" Premium Stainless Steel Joint Knife",,12.99,,"TapeTech 5"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/jk05sstt.webp,,,,,,,,,,,0,,TapeTech,MPN:JK05SSTT,,,1,,
18432,"TapeTech 5"" and 6"" Margin Trowel Set",,23.00,,"Contains one each of the 5"" and 6"" margin trowels. These are ideal for applying and smoothing stucco and EIFS materials in small areas where traditional trowels...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vmargset0506.webp,,,,,,,,,,,0,,TapeTech,MPN:VMARGSET0506,,,1,,
18276,TapeTech 5' Aluminum Featheredge,,45.00,,"TapeTech featheredges are perfect for squaring up inside corners and smoothing stucco, EIFS or plaster.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ealfed60.webp,,,,,,,,,,,0,,TapeTech,MPN:EALFED60,,,1,,
18441,TapeTech 5' Magnesium Featheredge,,50.00,,"TapeTech featheredges are perfect for squaring up inside corners and smoothing stucco, EIFS or plaster.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/emagfed60.webp,,,,,,,,,,,0,,TapeTech,MPN:EMAGFED60,,,1,,
18241,"TapeTech 5/8"" Leaf & Square Ornamental Tool",,9.99,,TapeTech Ornamental Tools are the ideal instrument to create ornate details in decorative finishes.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vornleaf58.webp,,,,,,,,,,,0,,TapeTech,MPN:VORNLEAF58,,,1,,
18245,"TapeTech 5/8"" Trowel & Square Ornamental Tool",,9.99,,TapeTech Ornamental Tools are the ideal instrument to create ornate details in decorative finishes.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vornsq58.webp,,,,,,,,,,,0,,TapeTech,MPN:VORNSQ58,,,1,,
14156,TapeTech 55 mm Cove Applicator Head CH55TT,,99.00,,TapeTech 55 mm Cove Applicator Head CH55TT TapeTech Cove Applicator Heads apply a bead of gypsum cove adhesive in precisely the right location for optimal adhes...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ch55tt.webp,,,,,,,,,,,0,,TapeTech,MPN:CH55TT,,,1,,
18454,"TapeTech 6"" (150mm) Rounded Corner Plaster Spatula",,13.99,,"TapeTech 6"" (150mm) Rounded Corner Plaster Spatula VSPAT06 TapeTech Rounded Corner Plaster Spatulas are ideal for mixing materials and tints, placing the materi...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vspat06.webp,,,,,,,,,,,0,,TapeTech,MPN:VSPAT06,,,1,,
15053,"TapeTech 6"" Carbon Steel Clipped Joint Knife",,8.99,,"TapeTech 6"" Carbon Steel Clipped Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and tes...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ck06cstt.webp,,,,,,,,,,,0,,TapeTech,MPN:CK06CSTT,,,1,,
18251,"TapeTech 6"" Hot Knife Blade",,17.99,,"TapeTech Hot Knife Blades fit all TapeTech Hot Knives. Manufactured from premium quality NiChrome alloy, TapeTech Hot Knife Blades heat quickly and evenly to ma...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eblade06.webp,,,,,,,,,,,0,,TapeTech,MPN:EBLADE06,,,1,,
15047,"TapeTech 6"" Premium Carbon Steel Joint Knife",,11.99,,"TapeTech 6"" Premium Carbon Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and tes...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/jk06cstt.webp,,,,,,,,,,,0,,TapeTech,MPN:JK06CSTT,,,1,,
15040,"TapeTech 6"" Premium Stainless Steel Joint Knife",,13.99,,"TapeTech 6"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/jk06sstt.webp,,,,,,,,,,,0,,TapeTech,MPN:JK06SSTT,,,1,,
18438,"TapeTech 6"" x 14"" 12 Grit Sanding Sheet 15pk",,61.99,,"TapeTech 6"" x 14"" Sanding Sheet 12 Grit 15pk ESANDSHEET12-06 TapeTech rasp sandpaper is designed and manufactured to provide professional results to any job.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/esandsheet12-06.webp,,,,,,,,,,,0,,TapeTech,MPN:ESANDSHEET12-06,,,1,,
18197,"TapeTech 6"" x 14"" EIFS Vacuum Hand Rasp",,219.00,,The TapeTech EIFSand™ Vacuum Hand Rasp is constructed from durable aircraft grade aluminum and weighs just 3.5 pounds.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eifsand0614.webp,,,,,,,,,,,0,,TapeTech,MPN:EIFSAND0614,,,1,,
18424,"TapeTech 6"" x 14"" EIFSAND Rasp",,29.99,,Perfect for achieving a quality finish to your EIFS walls. The TapeTech hand sanding rasps can be used with pressure-sensitive adhesive (PSA) or with plain back...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/esand0614.webp,,,,,,,,,,,0,,TapeTech,MPN:ESAND0614,,,1,,
18194,"TapeTech 6"" x 14"" Tungsten Carbide Claw Rasp",,99.00,,TapeTech EIFSand™ Tungsten Carbide EIFS Rasps provide a high removal rate and long life; more than 100 times longer than standard abrasive rasp paper!,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eraspserrated0614.webp,,,,,,,,,,,0,,TapeTech,MPN:ERASPSERRATED0614,,,1,,
18196,"TapeTech 6"" x 14"" Tungsten Carbide Edging Rasp",,142.00,,"Uniquely designed with aggressive Tungsten Carbide grit on both sides of the rasp, the TapeTech EIFSand™ edging rasp makes it easy to rasp the underside edge of...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eraspedge0614.webp,,,,,,,,,,,0,,TapeTech,MPN:ERASPEDGE0614,,,1,,
18190,"TapeTech 6"" x 14"" Tungsten Carbide Rasp",,90.00,,TapeTech EIFSand™ Tungsten Carbide EIFS Rasps provide a high removal rate and long life; more than 100 times longer than standard abrasive rasp paper!,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/erasp0614.webp,,,,,,,,,,,0,,TapeTech,MPN:ERASP0614,,,1,,
18277,TapeTech 6' Aluminum Featheredge,,55.00,,"TapeTech featheredges are perfect for squaring up inside corners and smoothing stucco, EIFS or plaster.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ealfed72.webp,,,,,,,,,,,0,,TapeTech,MPN:EALFED72,,,1,,
18442,TapeTech 6' Magnesium Featheredge,,60.00,,"TapeTech featheredges are perfect for squaring up inside corners and smoothing stucco, EIFS or plaster.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/emagfed72.webp,,,,,,,,,,,0,,TapeTech,MPN:EMAGFED72,,,1,,
18160,TapeTech 6-Piece Decorative Ribbon Tool Set,,8.00,,"TapeTech Ribbon Tools are ideal for creating block, tile or other shapes in decorative materials.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vribbonset.webp,,,,,,,,,,,0,,TapeTech,MPN:VRIBBONSET,,,1,,
18158,TapeTech 6-Piece Palette Knife Set,,12.00,,TapeTech Palette Knives are ideal for detail work and design introduction to all decorative finishes.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vpalknifeset.webp,,,,,,,,,,,0,,TapeTech,MPN:VPALKNIFESET,,,1,,
18486,"TapeTech 6.5"" Carbon Steel Jab Saw",,12.99,,"TapeTech 6.5"" Carbon Steel Jab Saw The TapeTech 6.5"" Carbon Steel Jab Saw is a heavy-duty cutting tool built for precision and durability.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/js01.webp,,,,,,,,,,,0,,TapeTech,MPN:JS01,,,1,,
14133,"TapeTech 6.5"" QSX Crown Finishing Blade",,22.99,,"TapeTech 6.5"" QSX Crown Finishing Blade",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/qb6023-5.webp,,,,,,,,,,,0,,TapeTech,MPN:QB6023-5,,,1,,
14134,"TapeTech 6.5"" QSX Exterior Seaming Blade",,22.99,,"TapeTech 6.5"" QSX Exterior Seaming Blade",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/qb6033-5.webp,,,,,,,,,,,0,,TapeTech,MPN:QB6033-5,,,1,,
14135,"TapeTech 6.5"" QSX Notched Blade",,22.99,,"TapeTech 6.5"" QSX Notched Blade",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/qb6043-5.webp,,,,,,,,,,,0,,TapeTech,MPN:QB6043-5,,,1,,
72017,TapeTech 6/8/10/12 Blue Steel Taping Knife Kit w/Pan,,67.99,,"TapeTech Blue Steel Taping Knife and Pan Kit TapeTech Premium Mud Pans feature stainless steel construction and a contoured bottom to make mixing, cleaning and...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72017.webp,,,,,,,,,,,0,,TapeTech,MPN:72017,,,1,,
72019,TapeTech 6/8/10/12 Stainless Steel Taping Knife Kit w/Pan,,119.99,,"TapeTech Stainless Steel Taping Knife and Pan Kit TapeTech Premium Mud Pans feature stainless steel construction and a contoured bottom to make mixing, cleaning...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72019.webp,,,,,,,,,,,0,,TapeTech,MPN:72019,,,1,,
12406,"TapeTech 60"" Continuous Flow Flat Box Handle CFS8060TT",,722.00,,"TapeTech 60"" Continuous Flow Flat Box Handle CFS8060TT The Bazooka Continuous Flow Finishing Box Handle features a new, ergonomic tear-drop shape that is easier...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/cfs8060tt.webp,,,,,,,,,,,0,,TapeTech,MPN:CFS8060TT,,,1,,
10102,"TapeTech 7"" Angle Box w/ Handle",,374.00,,"The CA07TT 7"" TapeTech Corner Applicator with FHTT Interchangeable Fiberglass Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped inpu...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ca07-fhtt.webp,,,,,,,,,,,0,,TapeTech,MPN:CA07/FHTT,,,1,,
12401,"TapeTech 7"" Continuous Flow Flat Box CF07H",,545.00,,"The TapeTech 7"" Continuous Flow Flat Box CF07H is designed with the same look and feel as the standard TapeTech EasyClean™ finishing box.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/cf07h.webp,,,,,,,,,,,0,,TapeTech,MPN:CF07H,,,1,,
17610,"TapeTech 7"" Flat Box Repair Kit 501C7",,18.99,,"Fits: TapeTech 7"" Flat Box Repair Kit 501C7 Columbia 7"" Flat Box Drywall Master 7"" Flat Box Includes: (3) 7"" Blades SS (2) Skid Covers (Right Side, Universal) (...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/501c7.webp,,,,,,,,,,,0,,TapeTech,MPN:501C7,,,1,,
17584,"TapeTech 7"" MaxxBox Flat Box EHC07",,419.00,,"TapeTech 7"" MaxxBox™ Flat Box EHC07 MaxxBox design holds up to 68% more mud than other high capacity flat boxes.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ehc07.webp,,,,,,,,,,,0,,TapeTech,MPN:EHC07,,,1,,
16551,"TapeTech 7"" PFK Replacement Blade 2/pk",,24.99,,"TapeTech 7"" Replacement Blade PFB07 2pk Get more out of every TapeTech Premium Finishing Knife by swapping your old blade with a new one and keep an extra spare...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/pfb07.webp,,,,,,,,,,,0,,TapeTech,MPN:PFB07,,,1,,
72034,"TapeTech 7""/12""/14""/18""/24""/32"" Pro Finishing Knife Set",,709.99,,"TapeTech Pro Finishing Knife Set TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72034.webp,,,,,,,,,,,0,,TapeTech,,,,1,,
