old_file_name,new_file_name
tapetech-TG18054-PS-03.webp,tapetech-tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-03.webp
tapetech-TG18054-PS-04.webp,tapetech-tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-04.webp
tapetech-TG18054-PS-05.webp,tapetech-tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-05.webp
tapetech-TG180565-PS-01.webp,tapetech-tapetech-x-premium-gold-stainless-steel-finishing-trowel-prosoft-grip-18-TG180565-PS-01.webp
tapetech-TG180565-PS-02.webp,tapetech-tapetech-x-premium-gold-stainless-steel-finishing-trowel-prosoft-grip-18-TG180565-PS-02.webp
tapetech-TGP120565-PS-01.webp,tapetech-tapetech-x-premium-gold-stainless-steel-pool-trowel-12-TGP120565-PS-01.webp
tapetech-TGP120565-PS-02.webp,tapetech-tapetech-x-premium-gold-stainless-steel-pool-trowel-12-TGP120565-PS-02.webp
tapetech-TGP140565-PS-01.webp,tapetech-tapetech-x-premium-gold-stainless-steel-pool-trowel-14-TGP140565-PS-01.webp
tapetech-TGP140565-PS-02.webp,tapetech-tapetech-x-premium-gold-stainless-steel-pool-trowel-14-TGP140565-PS-02.webp
tapetech-TGP160565-PS-01.webp,tapetech-tapetech-x-premium-gold-stainless-steel-pool-trowel-16-TGP160565-PS-01.webp
tapetech-TGP160565-PS-02.webp,tapetech-tapetech-x-premium-gold-stainless-steel-pool-trowel-16-TGP160565-PS-02.webp
tapetech-TGP180565-PS-01.webp,tapetech-tapetech-x-premium-gold-stainless-steel-pool-trowel-18-TGP180565-PS-01.webp
tapetech-TGP180565-PS-02.webp,tapetech-tapetech-x-premium-gold-stainless-steel-pool-trowel-18-TGP180565-PS-02.webp
tapetech-TK08BSTT-01.webp,tapetech-tapetech-premium-blue-steel-taping-knife-8-TK08BSTT-01.webp
tapetech-TK08BSTT-02.webp,tapetech-tapetech-premium-blue-steel-taping-knife-8-TK08BSTT-02.webp
tapetech-TK08SSTT-01.webp,tapetech-tapetech-premium-stainless-steel-taping-knife-8-TK08SSTT-01.webp
tapetech-TK08SSTT-02.webp,tapetech-tapetech-premium-stainless-steel-taping-knife-8-TK08SSTT-02.webp
tapetech-TK10BSTT-01.webp,tapetech-tapetech-premium-blue-steel-taping-knife-10-TK10BSTT-01.webp
tapetech-TK10BSTT-02.webp,tapetech-tapetech-premium-blue-steel-taping-knife-10-TK10BSTT-02.webp
tapetech-TK10SSTT-01.webp,tapetech-tapetech-premium-stainless-steel-taping-knife-10-TK10SSTT-01.webp
tapetech-TK10SSTT-02.webp,tapetech-tapetech-premium-stainless-steel-taping-knife-10-TK10SSTT-02.webp
tapetech-TK12BSTT-01.webp,tapetech-tapetech-premium-blue-steel-taping-knife-12-TK12BSTT-01.webp
tapetech-TK12BSTT-02.webp,tapetech-tapetech-premium-blue-steel-taping-knife-12-TK12BSTT-02.webp
tapetech-TK12SSTT-01.webp,tapetech-tapetech-premium-stainless-steel-taping-knife-12-TK12SSTT-01.webp
tapetech-TK12SSTT-02.webp,tapetech-tapetech-premium-stainless-steel-taping-knife-12-TK12SSTT-02.webp
tapetech-TK14BSTT-01.webp,tapetech-tapetech-premium-blue-steel-taping-knife-14-TK14BSTT-01.webp
tapetech-TK14BSTT-02.webp,tapetech-tapetech-premium-blue-steel-taping-knife-14-TK14BSTT-02.webp
tapetech-TK14SSTT-01.webp,tapetech-tapetech-premium-stainless-steel-taping-knife-14-TK14SSTT-01.webp
tapetech-TK14SSTT-02.webp,tapetech-tapetech-premium-stainless-steel-taping-knife-14-TK14SSTT-02.webp
tapetech-TMK01TT-01.webp,tapetech-tapetech-atf-tool-maintenance-kit-TMK01TT-01.webp
tapetech-TMK01TT-02.webp,tapetech-tapetech-atf-tool-maintenance-kit-TMK01TT-02.webp
tapetech-TMK01TT-03.webp,tapetech-tapetech-atf-tool-maintenance-kit-TMK01TT-03.webp
tapetech-TMK01TT-04.webp,tapetech-tapetech-atf-tool-maintenance-kit-TMK01TT-04.webp
tapetech-TTBBS-01.webp,tapetech-tapetech-basic-box-set-TTBBS-01.webp
tapetech-TTBBS-02.webp,tapetech-tapetech-basic-box-set-TTBBS-02.webp
tapetech-TTBTS-01.webp,tapetech-tapetech-basic-taping-set-TTBTS-01.webp
tapetech-TTCFS-01.webp,tapetech-tapetech-corner-finishing-set-TTCFS-01.webp
tapetech-TTCFS-M-01.webp,tapetech-ttcfs-m-TTCFS-M-01.webp
tapetech-TTPFB-01.webp,tapetech-ttpfb-TTPFB-01.webp
tapetech-TTPPS-01.webp,tapetech-tapetech-pro-performance-set-TTPPS-01.webp
tapetech-TTPPS-02.webp,tapetech-tapetech-pro-performance-set-TTPPS-02.webp
tapetech-TTPPS-03.webp,tapetech-tapetech-pro-performance-set-TTPPS-03.webp
tapetech-TTPPS-04.webp,tapetech-tapetech-pro-performance-set-TTPPS-04.webp
tapetech-TTPPS-05.webp,tapetech-tapetech-pro-performance-set-TTPPS-05.webp
tapetech-TTPPS-06.webp,tapetech-tapetech-pro-performance-set-TTPPS-06.webp
tapetech-TTPPS-07.webp,tapetech-tapetech-pro-performance-set-TTPPS-07.webp
tapetech-TTPPS-EF-01.webp,tapetech-tapetech-pro-performance-easy-finish-set-TTPPS-EF-01.webp
tapetech-TTPPS-EF-02.webp,tapetech-tapetech-pro-performance-easy-finish-set-TTPPS-EF-02.webp
tapetech-TTPPS-EF-03.webp,tapetech-tapetech-pro-performance-easy-finish-set-TTPPS-EF-03.webp
tapetech-TTPPS-EF-04.webp,tapetech-tapetech-pro-performance-easy-finish-set-TTPPS-EF-04.webp
tapetech-TTPPS-EF-05.webp,tapetech-tapetech-pro-performance-easy-finish-set-TTPPS-EF-05.webp
tapetech-TTPPS-EF-06.webp,tapetech-tapetech-pro-performance-easy-finish-set-TTPPS-EF-06.webp
tapetech-TTPSS-01.webp,tapetech-tapetech-professional-starter-set-TTPSS-01.webp
tapetech-TTPSS-02.webp,tapetech-tapetech-professional-starter-set-TTPSS-02.webp
tapetech-TTPSS-03.webp,tapetech-tapetech-professional-starter-set-TTPSS-03.webp
tapetech-TTPSS-04.webp,tapetech-tapetech-professional-starter-set-TTPSS-04.webp
tapetech-TTPSS-05.webp,tapetech-tapetech-professional-starter-set-TTPSS-05.webp
tapetech-TTSFS-01.webp,tapetech-tapetech-standard-full-set-ttsfs-TTSFS-01.webp
tapetech-TTSFS-2-01.webp,tapetech-tapetech-standard-full-set-ttsfs-2-TTSFS-2-01.webp
tapetech-TTSFS-2-02.webp,tapetech-tapetech-standard-full-set-ttsfs-2-TTSFS-2-02.webp
tapetech-TTSFS-2-03.webp,tapetech-tapetech-standard-full-set-ttsfs-2-TTSFS-2-03.webp
tapetech-VGAUGE180-01.webp,tapetech-tapetech-gauging-trowel-7-VGAUGE180-01.webp
tapetech-VGAUGE200-01.webp,tapetech-tapetech-gauging-trowel-8-VGAUGE200-01.webp
tapetech-VMARG05-01.webp,tapetech-tapetech-x-margin-trowel-5-VMARG05-01.webp
tapetech-VMARG06-01.webp,tapetech-tapetech-x-margin-trowel-6-VMARG06-01.webp
tapetech-VMARG08-01.webp,tapetech-tapetech-x-margin-trowel-8-VMARG08-01.webp
tapetech-VMARGSET0506-01.webp,tapetech-tapetech-5-6-margin-trowel-set-VMARGSET0506-01.webp
tapetech-VROUND55-01.webp,tapetech-tapetech-5-5-mini-round-trowel-VROUND55-01.webp
tapetech-VTRIAN55-01.webp,tapetech-tapetech-5-5-mini-triangular-trowel-VTRIAN55-01.webp
tapetech-XHTT-01.webp,tapetech-tapetech-interchangeable-extendable-support-handle-XHTT-01.webp
tapetech-XHTT-02.webp,tapetech-tapetech-interchangeable-extendable-support-handle-XHTT-02.webp
tapetech-XHTT-03.webp,tapetech-tapetech-interchangeable-extendable-support-handle-XHTT-03.webp
tapetech-XHTT-04.webp,tapetech-tapetech-interchangeable-extendable-support-handle-XHTT-04.webp
tapetech-XHTT-05.webp,tapetech-tapetech-interchangeable-extendable-support-handle-XHTT-05.webp
tapetech-XHTT-06.webp,tapetech-tapetech-interchangeable-extendable-support-handle-XHTT-06.webp
tapetech-XHTT-07.webp,tapetech-tapetech-interchangeable-extendable-support-handle-XHTT-07.webp
tapetech-mp12tt-02.webp,tapetech-tapetech-12-stainless-steel-mud-pan-MP12TT-02.webp
tapetech-mp12tt-03.webp,tapetech-tapetech-12-stainless-steel-mud-pan-MP12TT-03.webp
tapetech-mp12tt-04.webp,tapetech-tapetech-12-stainless-steel-mud-pan-MP12TT-04.webp
